"|","|__$date","|__$oid","_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","","CHEERIOS","","016000124790","","Honey Nut Cheerios Rte Cereal - Medium Size","3.49","3.49","","3.49","HONEY NUT CHEERIOS CEREAL MEDIUM SIZE","GM HNY NUT C","","","","","","","","1741","3.49","","Action not allowed for user and CPG","5332f5f3e4b03c9a25efd0ae","","1","HONEY NUT CHEERIOS CEREAL MEDIUM SIZE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","","","4023","","Flame Red Seedless Grapes","11.48","11.48","","11.48","","GRAPES RED","","","","","","","","1743","11.48","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","3435","","Pinova Apples","3.99","3.99","","3.99","","APPLES KIKU","","","","","","","","1746","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HERSHEY'S KISSES","","","","HERSHEY KISS","2.34","2.34","","2.34","","HERSHEY KISS","","","","","","","","1748","2.34","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HERSHEY'S KISSES","","","","HERSHEY KISS","2.34","2.34","","2.34","","HERSHEY KISS","","","","","","","","1750","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1757","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1759","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1760","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1761","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1762","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1763","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1764","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1765","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1766","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1767","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","KRAFT","","021000658831","True","Kraft Macaroni & Cheese Dinner - The Cheesiest Original","1.00","1.00","","1.00","KRAFT MACARONI & CHEESE DINNER - BOX","KRFT MAC&CHS","","","","","","","","1768","1.00","","","","","1","ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","","","","","","4067","","Zucchini Squash","3.39","3.39","","3.39","","ZUCCHINI SQ","","","","","","","","1769","3.39","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KROGER BEANS","1.09","1.09","","1.09","","KROGER BEANS","","","","","","","","1770","1.09","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KROGER BEAAS","1.69","1.69","","1.69","","KROGER BEAAS","","","","","","","","1771","1.69","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","ROSARITA","","044300107700","","RSRT BLCK BN CAN 15 OZ","1.25","1.25","","1.25","","ROSARITA BEA","","","","","","","","1772","1.25","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KRO WHL WHT","0.95","0.95","","0.95","","KRO WHL WHT","","","","","","","","1773","0.95","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PREGO","","511111704140","False","PREGO","2.69","2.69","","2.69","","PREGO PASTA","","","","","","","","1774","2.69","26.9","","5a734034e4b0d58f376be874","","1","","5a734034e4b0d58f376be874","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KRO WNL WHT","0.95","0.95","","0.95","","KRO WNL WHT","","","","","","","","1775","0.95","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","PREGO","","511111704140","False","PREGO","2.69","2.69","","2.69","","PREGO PASTA","","","","","","","","1776","2.69","26.9","","5a734034e4b0d58f376be874","","1","","5a734034e4b0d58f376be874","","","","","","","","",""
"","","","","","","","","","","","","","","","RAGU","CLASSICO SAUCE","","True","RAGU PASTA S","2.49","2.49","","2.49","","RAGU PASTA S","","","","","","","","1777","2.49","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","AMERICAN BEAUTY","","026800001924","","AMRC BTY FLT ANGL HR 24 OZ","1.39","1.39","","1.39","","AMBT ANGEL M","","","","","","","","1778","1.39","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","ECON AMERBE4","0.50","0.50","","0.50","","ECON AMERBE4","","","","","","","","1779","0.50","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","AMERICAN BEAUTY","","026800001924","","AMRC BTY FLT ANGL HR 24 OZ","1.39","1.39","","1.39","","AMBT ANGEL H","","","","","","","","1780","1.39","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","DOLE","","","","DOLE SALAD K","3.99","3.99","","3.99","","DOLE SALAD K","","","","","","","","1782","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","DOLE","","","","DOLE SALAD K","3.99","3.99","","3.99","","DOLE SALAD K","","","","","","","","1783","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","MDDN VLY DRE","4.99","4.99","","4.99","","MDDN VLY DRE","","","","","","","","1784","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RAGU","CLASSICO SAUCE","","True","RAGU PASTA S","2.49","2.49","","2.49","","RAGU PASTA S","","","","","","","","1785","2.49","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KROGER SOUR","1.99","1.99","","1.99","","KROGER SOUR","","","","","","","","1786","1.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BETTY CROCKER","","","","BETTY CRKR B","1.79","1.79","","1.79","","BETTY CRKR B","","","","","","","","1787","1.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BETTY CROCKER","","","","BETTY CRKR B","1.79","1.79","","1.79","","BETTY CRKR B","","","","","","","","1788","1.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRUSTEAZ","SHAKE 'N BAKE SEASONED COATING MIX","041449001401","","KRST PLN PWDR SFD CHCK PRK RDY TO USE CTNG MIX BOX 20 OZ","2.79","2.79","","2.79","","KRUSTEAZ BAK","","","","","","","","1789","2.79","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","KRUSTEAZ","","","","KRUSTEAZ M F","2.79","2.79","","2.79","","KRUSTEAZ M F","","","","","","","","1790","2.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRUSTEAZ","","","","KRUSTEAZ MUF","2.79","2.79","","2.79","","KRUSTEAZ MUF","","","","","","","","1791","2.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRUSTEAZ","","","","KRUSTEAZ MUF","2.79","2.79","","2.79","","KRUSTEAZ MUF","","","","","","","","1792","2.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KRUSTEAZ","","","","KRUSTEAZ MUF","2.79","2.79","","2.79","","KRUSTEAZ MUF","","","","","","","","1793","2.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","MLD ITLN MTB","2.29","2.29","","2.29","","MLD ITLN MTB","","","","","","","","1794","2.29","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","MLD ITLN MTB","2.29","2.29","","2.29","","MLD ITLN MTB","","","","","","","","1795","2.29","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","SIMPLE TRUTH","","011110073747","","Simple Truth Top Round Roast Beef","9.92","9.92","","9.92","","TOP ROUND ST","","","","","","","","1796","9.92","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","SHOPRITE","","20750000000","","ShopRite Top Round Roast Beef","10.91","10.91","","10.91","","TOP ROUND S","","","","","","","","1797","10.91","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","SHOPRITE","","20750000000","","ShopRite Top Round Roast Beef","10.65","10.65","","10.65","","TOP ROUND S","","","","","","","","1798","10.65","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KRO HMSTYLE","5.49","5.49","","5.49","","KRO HMSTYLE","","","","","","","","1799","5.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KROGER CHICK","6.49","6.49","","6.49","","KROGER CHICK","","","","","","","","1800","6.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","KROGER","","","","KROGER CHICK","6.49","6.49","","6.49","","KROGER CHICK","","","","","","","","1801","6.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","JOHNSONVILLE","OSCAR MAYER SAUSAGE LINK","","True","JHNS SSG","4.49","4.49","","4.49","","JHNS SSG","","","","","","","","1802","4.49","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","JOHNSONVILLE","OSCAR MAYER SAUSAGE LINK","","True","JHNS SSG","4.49","4.49","","4.49","","JHNS SSG","","","","","","","","1803","4.49","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","AMERICAN BEAUTY","","026800001924","","AMRC BTY FLT ANGL HR 24 OZ","0.89","0.89","","0.89","","AMBT PASTA","","","","","","","","1804","0.89","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","600fb2130a7214ada2000052","5","All-receipts receipt bonus","1611641363000","1611641363000","1611641364000","1611641364000","1611641364000","5.0","1611554963000","1","","","","077298000043","","NANCY'S Jalapeno Petite Stuffed Bagels 16.00-oz","","10","","10","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","10.00","600fb1ac73c60b12049027bb"
"","","","600fb1e80a7214ada200004e","5","All-receipts receipt bonus","1611641320000","1611641320000","1611641321000","1611641321000","1611641321000","5.0","1611554920000","1","","","","021000068852","","Food Network Kitchen Inspirations Greek Feta Herb Vinaigrette, 12 oz","","1","","1","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","1.00","54943462e4b07e684157a532"
"","","","600fb2190a7214ada2000054","5","All-receipts receipt bonus","1611641369000","1611641369000","1611641369000","1611641369000","1611641369000","5.0","1611554969000","1","","","","041258081601","","WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz","","1","","1","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","1.00","600fb1ac73c60b12049027bb"
"","","","600fb1e60a720f0535000048","5","All-receipts receipt bonus","1611641318000","1611641318000","1611641318000","1611641318000","1611641318000","1205.0","1611554918000","1","","","","021000055005","True","","","1","","1","","","","","","","","","","1","","","","","","1","SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER","5e7cf838f221c312e698a628","","","","","","","FINISHED","1.00","54943462e4b07e684157a532"
"","","","60108a5b0a7214ada2000057","500","Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1611696731000","1611696731000","","1611696732000","","500.0","1609286400000","2","","","","","","mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white","22.97","22.97","","22.97","","mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white","","","","","","","","0","22.97","","","","","1","","","","","","","","","REJECTED","34.96","5fbc35711d967d1222cbfefc"
"","","","","","","","","","","","","","","","","","","","thindust summer face mask - sun protection neck gaiter for outdooractivities","11.99","11.99","","11.99","","thindust summer face mask - sun protection neck gaiter for outdooractivities","","","","","","","","1","11.99","","","","","1","","","","","","","","","","",""
"","","","600fb1e50a7214ada200004d","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1611641317000","1611641317000","1611641317000","1611641317000","1611641317000","755.0","1611554917000","1","","","","044700031711","","OSCAR MAYER 97% Fat Free Ham & Turkey Sub Kit, 28 oz","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","600fb1e4a4b74c120bd18777"
"","","","600fb21a0a720f053500004f","5","All-receipts receipt bonus","1611641370000","1611641370000","1611641370000","1611641370000","1611641370000","5.0","1611381600000","5","","","","021000049318","","KRAFT Classic Ranch Dressing, 24 fl oz","","9.99","","9.99","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","49.95","600fb1ac73c60b12049027bb"
"","","","","","","","","","","","","","","","","","021000049318","","KRAFT Classic Ranch Dressing, 24 fl oz","","9.99","","9.99","","","","","","","","","","2","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","021000049318","","KRAFT Classic Ranch Dressing, 24 fl oz","","9.99","","9.99","","","","","","","","","","3","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
